Language,DishID,DishName,Category,Price,Ingredients,Description
Vietnamese,61199784-7133-49cf-9b45-90ed488c9f68,Cải thìa xào tỏi,Món phụ,55.000₫,"Cải thìa, tỏi, dầu hào, tiêu","Rau xanh giòn ngọt, xào nhanh với tỏi thơm."
Vietnamese,ede5a36d-2577-4152-93a0-a25bc24b3156,Bánh hỏi thịt nướng,Món phụ,95.000₫,"Bánh hỏi, thịt heo nướng, mỡ hành, rau sống, nước mắm","Bánh hỏi tơi mềm, thịt nướng đậm vị, ăn kèm rau và mỡ hành."
Vietnamese,e9e516e5-6d0a-4a7a-bc90-4386a98e088a,Nem rán Hà Nội,Khai vị,85.000₫,"Thịt heo xay, mộc nhĩ, miến, trứng, cà rốt, bánh đa nem, nước mắm","Nem vàng giòn, nhân đậm đà, ăn kèm rau sống và nước chấm chua ngọt."
Vietnamese,a2e2c79f-f62a-4b56-9c9a-39e5cd7689ee,Súp cua trứng bắc thảo,Súp,75.000₫,"Thịt cua, trứng gà, trứng bắc thảo, nấm đông cô, bột năng, hành ngò","Súp sánh mịn, vị ngọt thanh, thơm nấm và cua tươi."
Vietnamese,d1715583-ef00-4f8c-9f18-8f300d6b1698,Phở bò tái lăn kiểu Bắc,Món chính,125.000₫,"Bánh phở, thịt bò, gừng, hành tím, quế, hồi, hành lá, rau thơm","Bò xào nhanh thơm lửa lớn, nước dùng trong và đậm hương gia vị."
Vietnamese,fb8ba851-b2fc-4e3c-87ad-fb8e85021d9a,Cá kho tộ riềng ớt,Món chính,145.000₫,"Cá basa hoặc cá lóc, riềng, ớt, nước màu, nước mắm, tiêu, hành tím","Kho trong niêu đất, thịt cá săn, mặn ngọt hài hòa, thơm riềng."
Vietnamese,14bb9453-0cf7-4e4c-803c-c16a3a5ff1d2,Bò lúc lắc sốt tiêu đen,Món chính,185.000₫,"Thăn bò, tiêu đen, hành tây, ớt chuông, tỏi, bơ, xì dầu","Bò mềm mọng, xào nhanh lửa lớn, sốt tiêu đen thơm nồng."
Vietnamese,b96db9aa-a449-456a-a044-87ff782979e5,Khoai tây chiên lắc phô mai,Món phụ,60.000₫,"Khoai tây, bột phô mai, muối, tiêu, dầu chiên","Giòn rụm, phủ phô mai mặn béo, thích hợp dùng kèm đồ uống."
Vietnamese,9a56f3b9-08d8-4ca5-96aa-e3160936130a,Bánh flan caramel nước cốt dừa,Tráng miệng,45.000₫,"Trứng gà, sữa, đường caramel, nước cốt dừa, vani","Flan mềm mượt, thơm trứng sữa, caramel ngọt dịu."
Vietnamese,e6bf7767-7650-4593-b9c0-e34ad321fe37,Sinh tố bơ Đắk Lắk,Đồ uống,65.000₫,"Bơ sáp, sữa đặc, sữa tươi, đá xay","Béo mịn, thơm bơ sáp Tây Nguyên, vị ngọt vừa dễ uống."
Vietnamese,475ea4b0-a149-4ed3-bba3-9b57256f8696,Chả giò hải sản,Khai vị,89.000₫,"Tôm, mực, thịt cua, miến, nấm mèo, bánh tráng","Chả giò vàng rộm, nhân hải sản đậm đà."
Vietnamese,82b5ccdf-c814-4238-95cc-20345ae3a54b,Súp bào ngư hải sâm,Súp,185.000₫,"Bào ngư, hải sâm, thịt gà, nấm đông cô, trứng cút, nước dùng","Súp sánh mịn, vị ngọt thanh, giàu dưỡng chất."
Vietnamese,8c3a5d5c-1932-444c-b35c-c199644e915b,Phở bò tái lăn,Món chính,90.000₫,"Bánh phở, thịt bò, hành tây, gừng, quế, hồi, rau thơm","Bò xào nhanh thơm bơ tỏi, nước phở trong ngọt."
Vietnamese,bbc32827-ff77-4e4f-b252-ccdbb9b9205e,Bò lúc lắc khoai tây,Món chính,175.000₫,"Thịt bò, ớt chuông, hành tây, khoai tây chiên, sốt tiêu đen","Bò mềm mọng, sốt tiêu đen thơm nồng, kèm khoai giòn."
Vietnamese,6363fbf3-8e44-4f2e-903f-08297b3abb73,Cà pháo mắm tôm,Món phụ,39.000₫,"Cà pháo, mắm tôm, chanh, đường, ớt, tỏi","Giòn bùi, mắm tôm pha chua cay đậm chất Bắc."
Vietnamese,fbcd3404-3094-4a7b-b6c1-9c17dd74278f,Bánh flan cà phê sữa đá,Tráng miệng,49.000₫,"Trứng, sữa, caramel, cà phê, sữa đặc, đá","Flan mịn béo, quyện vị cà phê sữa đậm đà."
Vietnamese,fa210816-ef40-4207-959f-7171e622599e,Sương sa hạt lựu,Tráng miệng,45.000₫,"Rau câu, hạt lựu bột năng, nước cốt dừa, đường","Mát lạnh, nhiều tầng kết cấu, ngọt dịu."
Vietnamese,afceeb30-200b-432e-8670-652f9527201f,Gỏi xoài tôm khô kiểu Nam Bộ,Khai vị,75.000₫,"Xoài xanh, Tôm khô, Rau răm, Đậu phộng, Nước mắm chua ngọt","Vị chua giòn của xoài hòa cùng tôm khô đậm đà, thơm bùi đậu phộng."
Vietnamese,244d3c6c-cc24-4733-aa4b-2c4dabb06108,Cua rang me,Món chính,390.000₫,"Cua biển, Me, Tỏi, Hành, Đường, Ớt","Sốt me chua ngọt sánh quyện, thịt cua chắc ngọt, thơm tỏi."
Vietnamese,82e862d6-7b5a-43e2-952c-4ed358d417df,Đậu hũ non sốt nấm,Món phụ,75.000₫,"Đậu hũ non, Nấm đùi gà, Nấm hương, Hành boa-rô, Nước tương","Đậu mềm mịn, sốt nấm umami, thanh nhẹ mà cuốn."
Vietnamese,53ef2286-6be7-4764-9b96-c303d901d861,Bánh flan cà phê sữa,Tráng miệng,42.000₫,"Trứng, Sữa, Đường caramel, Cà phê, Sữa đặc","Flan mịn, thơm caramel, chan cà phê sữa đậm đà."
Vietnamese,ab9d22a6-0acf-47dd-a018-4657b8649674,Cà phê muối Huế,Đồ uống,48.000₫,"Cà phê, Sữa, Kem mặn, Muối biển","Vị đậm cà phê cân bằng lớp kem mặn béo, thơm và lạ miệng."
Vietnamese,cbcb75fe-c637-499e-b559-63118e3fec0c,Gỏi xoài khô cá sặc miền Tây,Khai vị,75.000₫,"Xoài xanh, khô cá sặc, rau răm, đậu phộng, nước mắm chua ngọt","Vị chua giòn của xoài hòa cùng khô cá sặc đậm đà, thơm rau răm."
Vietnamese,a713f4a3-72c7-4efe-b44b-828b58eca5c2,Bánh xèo tôm nhảy Bình Định,Khai vị,90.000₫,"Bột gạo, tôm tươi, giá, hành lá, rau sống, nước chấm","Vỏ bánh giòn, tôm ngọt, ăn kèm rau sống và nước chấm đậm vị miền Trung."
Vietnamese,8bd3abb7-02f3-4b9d-b35a-9218f5b42e5b,Súp bào ngư hải sản nấm tuyết,Súp,180.000₫,"Bào ngư, tôm, mực, nấm tuyết, bắp non, nước dùng gà","Súp sánh nhẹ, thơm ngọt hải sản, nấm tuyết giòn mát."
Vietnamese,70e1cf6d-8ad8-4173-8a10-dad6481698b6,Súp gà lá giang,Súp,85.000₫,"Gà ta, lá giang, nấm rơm, hành ngò, tiêu","Vị chua thanh đặc trưng của lá giang, ấm bụng và dễ ăn."
Vietnamese,bc68943e-1434-4153-9159-b2d4d9a53bd8,Heo quay bánh hỏi Phú Yên,Món chính,170.000₫,"Heo quay, bánh hỏi, rau thơm, dưa leo, nước chấm","Bánh hỏi mềm tơi, heo quay giòn bì, ăn kèm nước chấm mặn ngọt."
Vietnamese,5fb953f9-672d-4d20-9380-88cc1f58c712,Khoai lang chiên sốt trứng muối,Món phụ,65.000₫,"Khoai lang, trứng muối, bơ, sữa đặc, lá cà ri","Khoai giòn ngoài mềm trong, áo sốt trứng muối béo mặn hấp dẫn."
Vietnamese,50301b97-a856-4979-b3ed-663a06ae2e6a,Bánh flan cà phê cốt dừa,Tráng miệng,40.000₫,"Trứng gà, sữa, đường caramel, cà phê, nước cốt dừa","Flan mềm mịn, thơm cà phê, thêm lớp cốt dừa béo nhẹ."
Vietnamese,b14df620-25d5-4c4a-bde8-7662936ef7ca,Gỏi cuốn tôm thịt sốt tương đậu,Khai vị,65.000₫,"Tôm, Thịt ba chỉ, Bún, Rau sống, Bánh tráng, Tương đậu, Đậu phộng","Cuốn thanh mát kiểu Nam Bộ, chấm tương đậu bùi béo."
Vietnamese,2a60a5c4-7d4e-4028-83d1-f8bfa694c961,Bánh xèo miền Tây kèm rau rừng,Khai vị,110.000₫,"Bột gạo, Nước cốt dừa, Tôm, Thịt, Giá, Rau rừng, Nước mắm chua ngọt","Vỏ vàng giòn thơm dừa, cuốn rau rừng chấm mắm chua ngọt."
Vietnamese,67469c53-68b0-4e85-9ab0-bcae0e7d4c45,Súp bào ngư hải sâm nấm tuyết,Súp,185.000₫,"Bào ngư, Hải sâm, Nấm tuyết, Nước dùng gà, Gừng, Hành lá","Súp trong, ngọt thanh, giàu dinh dưỡng theo phong cách nhà hàng."
Vietnamese,4f09c5d8-ca28-4493-b535-5283bc6570b4,Bún bò Huế giò heo chả cua,Món chính,105.000₫,"Bún, Giò heo, Chả cua, Sả, Mắm ruốc, Ớt, Rau sống","Cay nồng chuẩn vị Huế, nước lèo sả mắm ruốc đặc trưng."
Vietnamese,83da0cb1-bfdd-4c8b-a375-2ffc199009c3,Mì Quảng gà ta trứng cút,Món chính,98.000₫,"Mì Quảng, Gà ta, Trứng cút, Đậu phộng, Bánh tráng mè, Rau sống","Sợi mì vàng, nước dùng sệt nhẹ, thơm đậu phộng rang."
Vietnamese,c4d49162-6e6c-42e7-9c05-ff8056584463,Chả cá Lã Vọng kèm bún và mắm tôm,Món chính,175.000₫,"Cá lăng, Nghệ, Thì là, Hành lá, Bún, Lạc rang, Mắm tôm","Cá áp chảo thơm nghệ thì là, ăn kèm bún và mắm tôm dậy vị."
Vietnamese,533f77e5-e55b-4109-9f1b-c9d5cb49ff02,Lẩu mắm Cần Thơ hải sản,Món chính,320.000₫,"Mắm cá, Tôm, Mực, Cá, Cà tím, Rau đắng, Bông súng, Bún","Nồi lẩu dậy mùi mắm, ăn cùng nhiều loại rau miền sông nước."
Vietnamese,9e2c327b-4185-4faa-863b-edba16477053,Heo quay da giòn sốt mận Sơn La,Món chính,210.000₫,"Thịt ba rọi, Muối, Giấm, Ngũ vị hương, Mận, Gừng","Da nổ giòn, chấm sốt mận chua ngọt tạo điểm nhấn vùng núi."
Vietnamese,e93b1d26-31a2-4c4d-be53-e8281d2c77b5,Đậu hũ non sốt nấm đông cô,Món phụ,75.000₫,"Đậu hũ non, Nấm đông cô, Nước tương, Hành boa rô, Tiêu","Mềm mượt, sốt nấm đậm đà, phù hợp dùng kèm cơm."
Vietnamese,1f7e59e4-319b-4391-9bef-bfbf1586edfe,Bánh xèo miền Tây tôm mực,Khai vị,95.000₫,"Bột gạo, nước cốt dừa, nghệ, tôm, mực, giá, rau sống, nước mắm chua ngọt","Bánh vàng giòn, thơm mùi dừa và nghệ, cuốn rau chấm nước mắm đậm đà."
Vietnamese,68733329-1557-4a94-9025-36ecbcc6ad28,Bún bò Huế giò heo,Món chính,95.000₫,"Bún sợi to, giò heo, chả Huế, sả, mắm ruốc, ớt sa tế, rau sống","Đậm đà mắm ruốc và sả, cay nồng chuẩn vị cố đô."
Vietnamese,50df1e4f-dbc3-47f7-a259-bf6d04d780f5,Bò lúc lắc sốt tiêu xanh,Món chính,175.000₫,"Thịt bò, tiêu xanh, hành tây, ớt chuông, bơ, nước tương, khoai tây chiên","Bò mềm mọng, sốt tiêu xanh thơm nồng, ăn kèm khoai tây giòn."
Vietnamese,54fc4ef1-d618-473b-a3ed-8bf427d2e259,Bánh đa cua Hải Phòng,Món chính,92.000₫,"Bánh đa đỏ, gạch cua, chả lá lốt, rau muống, hành phi, nước dùng xương","Nước dùng ngọt cua, bánh đa dai, thơm hành phi kiểu đất cảng."
Vietnamese,a28a7abe-e763-41e8-9109-f1ccc998aa9a,Chả cá Lã Vọng ăn kèm bún,Món chính,195.000₫,"Cá lăng, nghệ, mẻ, thì là, hành lá, bún, lạc rang, mắm tôm","Cá áp chảo vàng thơm, ăn kèm thì là và mắm tôm đậm đà."
Vietnamese,0a5224f5-0b23-4665-adfb-4147e15f6917,Cà tím nướng mỡ hành,Món phụ,60.000₫,"Cà tím, mỡ hành, đậu phộng rang, nước mắm chua ngọt","Cà tím mềm ngọt, béo mỡ hành, rắc đậu phộng bùi thơm."
Vietnamese,5b3b6e63-5068-4877-8a07-8acd8ccd7114,Bánh khọt Vũng Tàu,Khai vị,85.000₫,"Bột gạo, nước cốt dừa, tôm, hành lá, rau sống, nước mắm","Bánh nhỏ giòn đáy, tôm ngọt, ăn kèm rau và nước mắm pha."
Vietnamese,c90849a7-8b26-46f0-96f3-5554fa59779c,Đậu hũ sốt cà chua,Món phụ,55.000₫,"Đậu hũ, cà chua, hành lá, tỏi, tiêu, nước mắm","Đậu hũ mềm béo, sốt cà chua chua ngọt dễ ăn."
Vietnamese,ec5b0872-84ba-4e33-afda-eb6f4973b446,Nộm hoa chuối bò tái chanh,Khai vị,110.000₫,"Hoa chuối, Thịt bò, Chanh, Rau thơm, Lạc rang, Nước mắm","Chua thanh, giòn mát, thơm mùi rau răm và lạc."
Vietnamese,b5c9c160-b1e2-4206-8370-c5986e8cd324,Phở bò sốt vang Hà Nội,Món chính,105.000₫,"Bò gân, Bò nạm, Rượu vang, Quế hồi, Bánh phở, Hành lá","Thịt bò hầm mềm, sốt vang thơm nồng trên nền phở nóng."
Vietnamese,d7165aa5-89f2-4655-8dd7-77a73d502867,Bánh mì bơ tỏi phô mai,Món phụ,45.000₫,"Bánh mì, Bơ, Tỏi, Phô mai, Ngò tây","Nướng nóng giòn, béo thơm bơ tỏi và phô mai chảy."
Vietnamese,186ca59c-aebf-41b8-88ba-006a5d064fce,Chả cá Lã Vọng cuốn bánh tráng,Khai vị,125.000₫,"Cá lăng, thì là, hành lá, mắm tôm, bún, lạc rang","Cá áp chảo thơm thì là, ăn kèm bún và mắm tôm dậy vị."
Vietnamese,864a9b4e-0226-4aaa-af5c-a8e1f97cf71b,Bánh canh cua Cà Mau,Súp,105.000₫,"Cua biển, bánh canh bột gạo, gạch cua, hành phi, tiêu, rau thơm","Nước dùng ngọt cua, sệt nhẹ, thơm gạch cua."
Vietnamese,59c2aa6f-0206-405d-a39e-4d5c7f3f4574,Lẩu mắm Châu Đốc,Món chính,249.000₫,"Mắm cá linh, cá basa, tôm, mực, cà tím, bông điên điển, rau nhút, bún","Lẩu đậm đà mùi mắm, ăn cùng nhiều loại rau miền sông nước."
Vietnamese,8a4489d4-37b5-4109-9315-bfd7f742ce6a,Cá kho tộ làng Vũ Đại,Món chính,185.000₫,"Cá trắm, nước màu, nước mắm, riềng, gừng, tiêu, thịt ba chỉ","Kho niêu đất lửa nhỏ, thịt cá săn chắc, thơm riềng gừng."
Vietnamese,202f418e-861e-439c-8723-799cc95496e1,Tôm rang muối Hạ Long,Món chính,175.000₫,"Tôm sú, muối rang, tỏi, ớt, hành lá, bột chiên","Tôm giòn thơm muối tỏi, vị mặn mà hấp dẫn."
Vietnamese,f2c1b687-2165-4a33-8e08-4cefc397d13d,Chè long nhãn hạt sen Huế,Tráng miệng,49.000₫,"Nhãn lồng, hạt sen, đường phèn, lá dứa","Ngọt thanh, hạt sen bùi, long nhãn thơm mát."
Vietnamese,c291cd3c-63e6-4d30-82f6-fc3d415721ea,Trà sen Tây Hồ mật ong,Đồ uống,45.000₫,"Trà ướp sen, mật ong, lát chanh, đá viên","Hương sen thanh tao, vị mật ong dịu, hậu trà thơm nhẹ."
Vietnamese,dbca5584-07e7-4711-b0f0-de25d9ae6ee4,Bún chả Hà Nội,Món chính,125.000₫,"Thịt ba chỉ, thịt nạc vai, bún tươi, nước mắm pha, đu đủ xanh, rau thơm","Chả nướng than thơm lừng, chan nước mắm chua ngọt đúng kiểu Hà Nội."
Vietnamese,c8a8f23a-410f-4664-a931-dda5db355100,Bún bò Huế,Súp,95.000₫,"Bún, bắp bò, giò heo, sả, mắm ruốc, ớt, hành lá","Nước dùng cay thơm mắm ruốc và sả, topping đầy đặn chuẩn Huế."
Vietnamese,6582e02a-cabe-45d3-8928-7c2f67b636d2,Súp hải sản nấm tuyết,Súp,90.000₫,"Tôm, mực, sò điệp, nấm tuyết, trứng, bắp non, nước dùng gà","Súp sánh nhẹ, hải sản ngọt, nấm tuyết giòn mát."
Vietnamese,362ece57-fcb2-4def-a2e7-67affb31b70a,Cơm chiên Dương Châu kiểu Việt,Món phụ,85.000₫,"Cơm, trứng, lạp xưởng, tôm, đậu Hà Lan, cà rốt, hành lá","Hạt cơm tơi, đầy topping, thơm mùi trứng và hành."
Vietnamese,c66573a1-442f-4719-af1f-e7a3f231a6a3,Bún bò Huế tô đặc biệt,Món chính,95.000₫,"Bún, Bắp bò, Giò heo, Chả cua, Sả, Mắm ruốc, Ớt sa tế","Nước dùng cay thơm sả ớt, đậm đà mắm ruốc đúng vị Huế."
Vietnamese,0bdbc0c9-aabc-4803-a785-e5b7c1fabf72,Cá kho tộ tiêu xanh,Món chính,165.000₫,"Cá basa, Nước mắm, Đường thốt nốt, Tiêu xanh, Hành tím, Ớt","Kho trong niêu đất, vị mặn ngọt hài hòa, tiêu xanh thơm nồng."
Vietnamese,51a1afcd-97b7-4c6e-a1a3-7e1d16c56c04,Dưa cải chua nhà làm,Món phụ,35.000₫,"Cải xanh, Muối, Đường, Nước lọc, Ớt","Vị chua dịu, giòn nhẹ, giúp cân bằng vị béo và giảm ngấy."
Vietnamese,772cb19f-7f21-4c67-9f6d-cca128151e99,Cà phê trứng Hà Nội,Đồ uống,55.000₫,"Cà phê đen, Lòng đỏ trứng, Sữa đặc, Đường","Lớp kem trứng béo mịn phủ cà phê đậm, thơm và ấm áp."
Vietnamese,91db8db8-43f5-4222-a084-15697d961d6c,Trà tắc mật ong,Đồ uống,39.000₫,"Trà đen, Tắc, Mật ong, Đá","Chua ngọt thanh mát, thơm mùi tắc, dễ uống và giải nhiệt."
Vietnamese,c0228790-9443-433d-8199-26ef58807e43,Gỏi ngó sen tôm thịt,Khai vị,95.000₫,"Ngó sen, tôm sú, thịt ba chỉ, rau răm, đậu phộng, nước mắm chua ngọt","Gỏi giòn mát, cân bằng vị chua ngọt, thơm rau răm và đậu phộng rang."
Vietnamese,c9bf5cb5-60b9-4b99-a29b-ac1958ab05e7,Bánh xèo miền Tây,Khai vị,85.000₫,"Bột gạo, nghệ, tôm, thịt heo, giá, nước cốt dừa, rau sống","Bánh xèo vàng ruộm, thơm nước cốt dừa, ăn kèm rau và nước chấm."
Vietnamese,4da6cbe4-4e6d-4eb2-b40c-0ab85c7cea39,Cơm chiên hải sản,Món phụ,95.000₫,"Cơm nguội, tôm, mực, trứng, hành lá, cà rốt, nước tương","Cơm chiên hạt rời, thơm trứng, nhiều hải sản và rau củ."
Vietnamese,14eb2df4-0f69-4344-882b-b27286b10d94,Súp bào ngư hạt sen,Súp,165.000₫,"Bào ngư, Hạt sen, Nấm đông cô, Gà xé, Nước dùng, Tiêu trắng","Súp thanh ngọt, bổ dưỡng, bào ngư giòn nhẹ quyện hạt sen bùi."
Vietnamese,2edb33a6-2228-4dfe-a4ff-3905314798f6,Xôi chim Mường Thanh,Món phụ,95.000₫,"Gạo nếp nương, Chim câu, Hành phi, Mỡ gà, Lá dong, Tiêu","Xôi nếp nương dẻo thơm, ăn kèm chim quay và hành phi béo bùi."
Vietnamese,65460d9e-704c-41b3-bb2a-90539d443b70,Chè lam gừng xứ Đoài,Tráng miệng,45.000₫,"Bột nếp rang, Mạch nha, Lạc rang, Gừng, Vừng","Dẻo thơm vị nếp rang, cay ấm gừng, bùi lạc vừng."
Vietnamese,eb6aad8e-6fe0-4f2f-9c5c-67b30cd62108,Bánh xèo tôm thịt miền Tây,Món chính,110.000₫,"Bột gạo, nghệ, tôm, thịt, giá, rau sống, nước mắm chua ngọt","Vỏ giòn rụm, nhân đầy đặn, cuốn rau chấm nước mắm pha."
Vietnamese,f1901fb0-d8fd-43bf-8891-b62d38bdcfdb,Gà nướng lá chanh kèm xôi,Món chính,165.000₫,"Gà, lá chanh, sả, mật ong, xôi nếp, muối tiêu chanh","Gà nướng thơm lá chanh, da vàng bóng, ăn kèm xôi dẻo."
Vietnamese,83db8556-8707-4a74-95c0-83ac8ce51714,Cá kho tộ riềng,Món chính,125.000₫,"Cá basa, riềng, nước mắm, tiêu, ớt, đường thốt nốt","Kho trong niêu đất, thịt cá thấm mặn ngọt, thơm nồng riềng."
Vietnamese,304d7801-ac2e-4df2-bc00-a6f6bbb8ca9a,Canh chua cá lóc,Súp,115.000₫,"Cá lóc, me, cà chua, dứa, bạc hà, đậu bắp, rau ngổ","Vị chua thanh, cá ngọt thịt, thơm rau ngổ đúng kiểu Nam Bộ."
Vietnamese,74ae958a-a821-45b2-b3ee-ff51e2259bf6,Súp hải sản kiểu Quảng Ninh,Súp,90.000₫,"Tôm, Mực, Nghêu, Nấm hương, Ngô ngọt, Trứng, Nước dùng","Súp sánh nhẹ, ngọt tự nhiên từ hải sản và nấm."
Vietnamese,4ccc7f0e-8710-47dc-b601-34ef5f436a39,Canh chua cá bông lau miền Tây,Súp,135.000₫,"Cá bông lau, Me chua, Cà chua, Bạc hà, Giá, Dứa, Rau ngổ","Chua thanh, ngọt hậu, thơm rau ngổ—đúng vị sông nước."
Vietnamese,8e7955fc-467c-418b-bc78-a891ca2f8978,Bún cá Nha Trang,Món chính,88.000₫,"Bún, Chả cá, Cá thu, Cà chua, Dứa, Hành lá, Nước dùng","Nước dùng trong ngọt, chả cá dai thơm, thanh vị biển."
Vietnamese,0f17d243-365d-4c15-b28e-d5db68c061ba,Chả cá Lã Vọng Hà Nội,Món chính,225.000₫,"Cá lăng, Riềng, Nghệ, Thì là, Hành lá, Mắm tôm, Bún","Cá áp chảo thơm riềng nghệ, ăn cùng thì là và mắm tôm dậy mùi."
Vietnamese,3b236c8c-2387-4366-bc18-4a26fe50d199,Bánh xèo miền Trung nhân tôm thịt,Món chính,110.000₫,"Bột gạo, Nghệ, Tôm, Thịt heo, Giá, Rau sống, Nước chấm","Bánh mỏng giòn, cuốn rau sống, chấm nước mắm chua ngọt."
Vietnamese,13984b2e-7d27-4e97-a0cb-a5611dd831e1,Trà sen Tây Hồ,Đồ uống,48.000₫,"Trà xanh, Hoa sen, Đường phèn, Đá (tùy chọn)","Hương sen thanh tao, hậu vị dịu, phù hợp sau bữa ăn."
Vietnamese,14bee9dd-2d97-4401-b7cf-55acb762cb19,Miến lươn Nghệ An,Súp,75.000₫,"Lươn, Miến dong, Nghệ, Hành phi, Rau răm, Nước dùng xương","Miến trong, lươn xào thơm nghệ, nước dùng ngọt thanh kiểu xứ Nghệ."
Vietnamese,85540212-5806-447f-8f1a-31a16f119d29,Cá kho tộ tộ đất,Món chính,165.000₫,"Cá basa, Nước mắm, Đường thốt nốt, Tiêu, Hành tím, Ớt, Nước dừa","Cá kho sệt bóng, vị mặn ngọt hài hòa, thơm tiêu và nước dừa kiểu Nam Bộ."
